COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;623,5;501,5;507;430,584;639,5;423,5;388;542;500;583,5;516;456,0734577;6111,157458; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;10,54;10;10,45;10;5,018;25;0;15,36;0;20;0;4,983134854;111,3511349; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;109,233;149,449;172,298;100,482;159,276;94,178;142,354;150,734;92,914;138,838;106,572;124,448687;1540,776687; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;463,2;424,2;482;308;411,198;377;413;460;418;350;430;405,2391357;4941,837136; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUL ; PARANÁ ; m3 ;86;86,5;113;116;114;105;114;156;85;107;121,5;142,7502942;1346,750294; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUL ; SANTA CATARINA ; m3 ;318,128;261,504;316,708;199,644;297,808;271,924;263,488;316,708;220,694;288,804;267,116;200,5843405;3223,110341; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;297,905;266,739;247,746;289,255;280,867;240,348;327,012;258,28;277,369;306,141;281,383;238,6213073;3311,666307; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;0;12;15;0;15;0;15;0;15;0;15;-1,46E-02;86,98543336; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;22;80;22;58;0;35;0;35;35;0;0;56,95146346;343,9514635; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;95;35;45;55;65;40;35;45;35;5;40;59,92764504;554,927645; 
QUEROSENE ILUMINANTE  ;2007; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;20;0;0;5;5;0;5;10;5;5;5;-2,96E-03;59,99704045; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; AMAZONAS ; m3 ;110;115;130;120;110;100;100;130;99,81223346;135;95;70;1314,812233; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; PARÁ ; m3 ;40,4;20,8;16,2;20;15;15;20;15;22,96831509;10;5;28;228,3683151; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; MARANHÃO ; m3 ;145;185;130;115;145;95;120;110;94,80489994;150;110;95;1494,8049; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; PIAUÍ ; m3 ;60;53;25;25;5;15;30;20;19,96058796;20;25;20;317,960588; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; CEARÁ ; m3 ;88;46;67;51;72,8;33;36;46;66,92137416;53;41;56;656,7213742; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;56,2;92,8;65,6;72,2;40,4;74,6;95;44,6;67,90946835;49,2;65,6;54,6;778,7094684; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; PARAÍBA ; m3 ;10;10;10;10;10;5;20;5;9,983373405;5;10;25;129,9833734; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;65;70;70;60;50;67;70;55;54,91296213;48;85;79;773,9129621; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;29,712;0;29,694;0;0;0;29,858;-2,24E-02;0;0;0;89,24158534; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO NORDESTE ; BAHIA ; m3 ;97,6;112,8;86,8;93,4;49,4;37;61,4;34,4;4,865097547;63,4;25;26,2;692,2650975; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;652;405;480;528;428;254,5;388,63;362;299,9022616;442;297;227;4764,032262; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;15;5;5;0;5;0;0;5;39,98910863;0;5;0;79,98910863; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;101,128;102,452;139,227;88,828;121,832;84,998;57;72;94,8492951;80;20;0;962,3142951; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;461;357,786;433;401;397;416;390;386,5;553,245634;417,95;232;136;4581,481634; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUL ; PARANÁ ; m3 ;151;71;107;44;80;66;96;56,5;63,86827302;65;76;61;937,368273; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUL ; SANTA CATARINA ; m3 ;252,66;240,436;335,316;201,78;247,498;289,791;278,8;251;292,6847444;270;198,97;241;3099,935744; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;243,194;272,289;220,333;216,955;281,329;229,523;231,032;212,534;246,1760826;195;202;244;2794,365083; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;15;0;15;0;15;0;15;0;-8,51E-03;15;0;0;74,99149187; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;45;22;22;46;0;0;0;0;-3,36E-02;35;0;0;169,9663578; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;9;57;49;3;37;9;39;2;36,94572198;44;7;7;299,945722; 
QUEROSENE ILUMINANTE  ;2008; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;5;5;5;0;5;5;0;5;4,99413163;0;5;0;39,99413163; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; AMAZONAS ; m3 ;80;80;85;90;110;100;95;95;105;95;80;60;1075; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; PARÁ ; m3 ;38;30;25;40;17;10;11;11;16;5;10;7;220; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; MARANHÃO ; m3 ;140;110;125;110;90;160;130;100;110;75;50;100;1300; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; PIAUÍ ; m3 ;30;25;55;40;25;15;45;10;15;10;25;20;315; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; CEARÁ ; m3 ;58;56;62;48;36;56;56;32;61;57;32;30;584; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;76,4;69,8;65,4;53,8;43,8;63;33,2;58,4;22,6;68,6;44,4;51,2;650,6; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; PARAÍBA ; m3 ;5;10;15;5;15;5;5;15;5;20;0;10;110; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;65;45;58;50;57;25;68;53;41;52;25;55;594; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO NORDESTE ; BAHIA ; m3 ;13;59;24,6;19,2;34,2;26,4;8,8;14;26,8;24;27;3;280; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;373;151;307;382;272;258;212;287;347;194;282,5;317;3382,5; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;5;5;5;0;5;0;5;5;0;0;15;0;45; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;0;13;0,018;2;0;0;2;0;0;0;0;0;17,018; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;180;167;132;160;177;165;284,006;129,525;151;148;153;168;2014,531; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUL ; PARANÁ ; m3 ;75;65;60;56;70;60,5;110;45;67;30;47;45;730,5; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUL ; SANTA CATARINA ; m3 ;195;259;217,7;148,916;352,968;197,4;250,1;213,848;163,444;266,932;151,9;216,516;2633,724; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;151;163;197,5;192;222;173;221,5;194,5;184;187;201,9;154;2241,4; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;0;15;0;0;0;0;0;0;0;0;0;0;15; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;0;0;0;0;0;0;0;0;0;0;0;21;21; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;2;7;9;2;7;2;7;11;6;2;6;3;64; 
QUEROSENE ILUMINANTE  ;2009; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;5;0;5;0;5;5;5;6;0;0;5;0;36; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; AMAZONAS ; m3 ;100;70;105;100;80;105;60;100;110;95;95;80;1100; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; PARÁ ; m3 ;11;10;16;0;20;0;5;6;5;10;6;0;89; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; MARANHÃO ; m3 ;100;90;55;85;90;25;100;80;50;85;85;55;900; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; PIAUÍ ; m3 ;35;20;20;20;30;10;0;30;20;10;10;30;235; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; CEARÁ ; m3 ;70;22;47;15;48;31;46;38;41;27;20;41;446; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;44,8;77,8;57;60,4;44,8;30,6;19,8;21;15,2;41,941;52;21;486,341; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; PARAÍBA ; m3 ;15;0;25;0;0;25;0;15;10;10;15;0;115; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;29;37;42;30;30;25;35;52;38;40;39;36;433; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO NORDESTE ; BAHIA ; m3 ;9;2,2;2,2;31;3;12,4;4,6;33;25,655;16,6;4,8;3,8;148,255; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;221;340;340;240;290;295;235;320;310;310;435;285;3621; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;0;0;0;0;15;0;0;0;0;15;0;0;30; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;0;0;0,81;3;0,024;0;0;2;0;0;0;0;5,834; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;136;137;245;179;157;195;186;187;185;220;213;169;2209; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUL ; PARANÁ ; m3 ;50;35;65;65,5;40;50;65;40;43;50;42;30;575,5; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUL ; SANTA CATARINA ; m3 ;151,273;181,9;255,8;223,16;153,608;191,75;211,5;236,2;124,7;168,1;211,076;160,5;2269,567; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;176;190;251,5;188;229;185,5;201;207;143;174;218;149;2312; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;22;60;30;60;45;60;0;0;0;0;0;30;307; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;7;5;0;0;15;0;5;0;5;0;0;5;42; 
QUEROSENE ILUMINANTE  ;2010; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;5;0;5;5;0;5;0;0;5;0;0;0;25; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; AMAZONAS ; m3 ;125;105;110;100;100;90;80;130;80;95;100;40;1155; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; PARÁ ; m3 ;5;5;6;0;11;0;6;5;6;0;0;5;49; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; MARANHÃO ; m3 ;70;55;50;40;55;60;60;40;40;55;35;25;585; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; PIAUÍ ; m3 ;15;5;30;10;10;25;25;10;10;10;25;10;185; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; CEARÁ ; m3 ;20;22;25;23;25,899;47;15;5,2;51;19;10;23;286,099; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;15,2;13,6;36,4;6,2;12;19;10,4;77,8;39,6;14,8;43,4;40,6;329; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; PARAÍBA ; m3 ;0;20;0;0;10;0;15;0;0;25;0;0;70; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;47;6;35;25;42;21;26;32;31;51;35;10;361; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;0;0;0;0;0;0;0;14,919;0;0;0;14,919; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO NORDESTE ; BAHIA ; m3 ;17,2;5;1,6;3,4;2,6;2,6;4,2;18,6;6,8;3;4,4;0,6;70; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;280;255;315;245;340;235;284;285;430;295;375;255;3594; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;0;0;0;0;15;0;0;0;0;0;0;0;15; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;1,82;0;0;0;20,072;0;2,5;0;0;0;0;0;24,392; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;172,03;169,813;176;203;212,954;194;191;195;178;202,802;180;139;2213,599; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUL ; PARANÁ ; m3 ;45;45;61,05;35;47;30;30;52;45;50;42;50;532,05; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUL ; SANTA CATARINA ; m3 ;191,5;136,5;203;165,225;223,5;124;199,35;193;196,5;169,2;276,1;177,5;2255,375; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;183;186,5;129;185;192;206;201;154;184;171;175;134;2100,5; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;60;60;75;60;30;0;0;42;0;0;48;0;375; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;10;5;0;5;10;0;5;10;0;15;0;0;60; 
QUEROSENE ILUMINANTE  ;2011; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; AMAZONAS ; m3 ;90;90;80;90;100;80;40;130;80;70;100;60;1010; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; PARÁ ; m3 ;0;0;6;0;5;5;0;0;0;0;0;0;16; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; MARANHÃO ; m3 ;65;20;60;30;45;30;15;0;55;25;0;25;370; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; PIAUÍ ; m3 ;30;0;0;0;0;0;0;0;0;5;0;0;35; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; CEARÁ ; m3 ;20;29;59;5,2;52,2;5;6;17;6;37;6;0;242,4; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;11,8;18,4;7,4;7;7,8;11,8;6;12,6;0,4;15,2;10,6;5,6;114,6; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; PARAÍBA ; m3 ;20;0;5;20;0;5;0;0;5;0;5;5;65; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;36;20;40;26;15;35;15;20;15;30;15;25;292; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; SERGIPE ; m3 ;0;14,9;0;0;0;0;0;0;0;0;0,012;0,008;14,92; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO NORDESTE ; BAHIA ; m3 ;16,4;0,6;1,4;1;17,2;3,6;1;1,2;0,8;24;3,268;0,4;70,868; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;364;202,16;329;265;305;269;265;325;254;245;210;191,912;3225,072; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;0;15;0;0;0;0;0;0;0;0;15;0;30; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;0,036;0;0;0;0;0;0;0;0;0;0;0;0,036; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;118;93;159;80;156;105;76;120;86;152;120;101;1366; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUL ; PARANÁ ; m3 ;37,5;42;42;20;15;20;10;16,114;10;42;22;40;316,614; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUL ; SANTA CATARINA ; m3 ;207,8;219,5;183,6;223;241;175;204,05;187,05;227;165;178;139;2350; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;164;185;189;171;201,5;158;146;178;114;113;150;130,002;1899,502; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;0;0;0;0;44;0;0;0;0;0;44;0;88; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;15;0;15;0;5;10;0;15;0;0;15;0;75; 
QUEROSENE ILUMINANTE  ;2012; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; RONDÔNIA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; ACRE ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; AMAZONAS ; m3 ;80;50;100;80;80;5;0;0;5;0;0;0;400; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; RORAIMA ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; PARÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; AMAPÁ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORTE ; TOCANTINS ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; MARANHÃO ; m3 ;30;30;0;45;30;15;15;0;30;0;0;0;195; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; PIAUÍ ; m3 ;0;0;0;0;0;0;0;0;0;0;0;0;0; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; CEARÁ ; m3 ;2,6;2,2;31;2,4;30,2;3;3;32,4;2;2;0;1;111,8; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;9,6;10;1,2;13,2;10;1;6;4,8;9,8;4;3,6;7;80,2; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; PARAÍBA ; m3 ;0;0;5;0;5;0;5;0;0;5;0;0;20; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;20;15;40;15;0;20;15;15;62;17;45;30;294; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; ALAGOAS ; m3 ;0;0;0;0;10;0;0;0,342;0,385;0,321;0,684;0;11,732; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; SERGIPE ; m3 ;0,03;0,023;0,012;0,015;0,014;0,011;0,026;0,022;0,441;0,875;0,006;0,329;1,804; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO NORDESTE ; BAHIA ; m3 ;0,602;2,812;20;0,8;21,6;19,67;1,543;36,221;67,642;61,278;31,406;48,581;312,155; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;300;205;237;280;320;219;240;155;130;305;200;120;2711; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;0;0;0;0;0;0;0;0;15;0;0;0;15; 
QUEROSENE ILUMINANTE  ;2013; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;0;0;0;0;0;0;0;0;0;0,527;0;0;0,527; 
