COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GLP ;1999; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;11607,89091;10605,68182;13049,43273;12385,25455;12520,34545;13478,39455;12785,64182;13506,22364;12066,14182;11951,78545;12147,89636;14251,68182;150356,3709; 
GLP ;1999; REGIÃO CENTRO-OESTE ; MATO GROSSO ; m3 ;13015,51636;11481,31091;13970,28727;13239,86727;12906,89455;13278,58909;12968,91273;13517,56545;12028,90545;12630,96909;12822,76909;14087,69455;155949,2818; 
GLP ;1999; REGIÃO CENTRO-OESTE ; GOIÁS ; m3 ;37499,49818;33285,21455;40834,43636;37851,31455;37669,08364;38132,08545;37078,37273;38153,29273;36263,92;37254,62182;38903,12364;40442,36;453367,3236; 
GLP ;1999; REGIÃO CENTRO-OESTE ; DISTRITO FEDERAL ; m3 ;11041,32364;10397,23818;12601,29636;11764,87818;12413,95636;12665,08;12654,11455;12757,26545;12288,08727;11751,63091;12590,03273;13401,38182;146326,2855; 
GLP  ;2000; REGIÃO NORTE ; RONDÔNIA ; m3 ;5447,454545;5831,614545;6548,861818;5955,945455;6644,807273;6057,354545;6664,638182;6144,652727;5833,670909;6151,425455;6274,130909;6398,503636;73953,06; 
GLP  ;2000; REGIÃO NORTE ; ACRE ; m3 ;1959,303636;2216,092727;2304,509091;2189,572727;2267,374545;2058,098182;2199,28;2148,732727;2241,696364;2173,758182;2372,981818;2197,781818;26329,18182; 
GLP  ;2000; REGIÃO NORTE ; AMAZONAS ; m3 ;9142,650909;10279,64182;11094,22545;10048,31455;10437,64364;10085,64909;10778,99818;10018,66;10017,13091;10115,56727;11104,91273;10107,96545;123231,36; 
GLP  ;2000; REGIÃO NORTE ; RORAIMA ; m3 ;1210,623636;1277,550909;1323,710909;1319,727273;1332,741818;1341,867273;1406,503636;1300,145455;1249,870909;1377,896364;1284,963636;1388,458182;15814,06; 
GLP  ;2000; REGIÃO NORTE ; PARÁ ; m3 ;21712,78364;20647,67455;24550,73818;21878,59091;23170,31455;22546,94545;22148,17091;23429,51818;22383,6;23481,49636;22751,79818;23485,11818;272186,7491; 
GLP  ;2000; REGIÃO NORTE ; AMAPÁ ; m3 ;1854,269091;1905,125455;2187,176364;1811,3;2092,430909;2063,330909;1879,421818;1965,412727;1948,049091;1858,947273;2050,349091;2115,410909;23731,22364; 
GLP  ;2000; REGIÃO NORTE ; TOCANTINS ; m3 ;6119,783636;6206,585455;6731,092727;6246,292727;6993,692727;6754,436364;6552,694545;7467,950909;7466,950909;6701,158182;6650,5;6440,914545;80332,05273; 
GLP  ;2000; REGIÃO NORDESTE ; MARANHÃO ; m3 ;15488,87818;15180,81091;16719,64727;16638,76909;16772,82364;16565,81455;16409,82;16908,49273;15711,87636;16535,59455;15920,09273;15642,14182;194494,7618; 
GLP  ;2000; REGIÃO NORDESTE ; PIAUÍ ; m3 ;10749,66727;10349,95818;11049,49091;10902,6;11276,00545;11052,43818;10905,92727;11109,20909;10943,40545;11134,33455;10534,21818;10758,46364;130765,7182; 
GLP  ;2000; REGIÃO NORDESTE ; CEARÁ ; m3 ;31041,60727;29326,16545;31646,29636;31874,95273;33625,96909;33360,12364;33093,3;33349,82182;32686,85636;33455,01091;32665,42545;33727,88909;389853,4182; 
GLP  ;2000; REGIÃO NORDESTE ; RIO GRANDE DO NORTE ; m3 ;14917,86;13764,86545;15429,26182;15016,51636;15976,56545;15359,42364;16355,88545;17059,52727;17217,15273;16644,60364;16397,87636;16987,84364;191127,3818; 
GLP  ;2000; REGIÃO NORDESTE ; PARAÍBA ; m3 ;15732,84182;14018,14182;16120,92727;15415,42364;16602,36545;16376,25455;16851,03818;17637,74;17028,55273;17017,56182;15900,77455;16374,05818;195075,68; 
